"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"5417",50,"〇","デイヴィッド・サイモンサイモン","C","42:12",22,9,19,"47.4%",0,0,"-",4,7,"57.1%",9,4,13,0,1,2,1,1,4,5,0,24,"3092","京都"
"5418",91,"","片岡 大晴片岡","SG","13:02",5,2,5,"40.0%",1,3,"33.3%",0,0,"-",0,2,2,1,1,0,0,0,3,0,0,4,"3092","京都"
"5419",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3092","京都"
"5420",NA,"","合計","","225:00",98,31,82,"37.8%",10,39,"25.6%",26,41,"63.4%",21,26,47,17,6,9,1,2,21,29,0,100,"3092","京都"
"5421",0,"","遥 天翼遥","SF","23:53",11,4,9,"44.4%",3,6,"50.0%",0,0,"-",0,1,1,3,0,0,0,0,2,0,0,10,"3093","福岡"
"5422",5,"","山下 泰弘山下","PG","18:35",3,1,4,"25.0%",1,4,"25.0%",0,2,"0.0%",0,5,5,2,0,1,0,0,1,2,0,6,"3093","福岡"
"5423",6,"","小林 大祐小林","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3093","福岡"
"5424",8,"","薦田 拓也薦田","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3093","福岡"
"5425",10,"","波多野 和也波多野","SF/PF","07:16",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,2,2,0,1,0,0,0,1,0,0,3,"3093","福岡"
"5426",13,"","津山 尚大津山","PG","17:42",5,2,5,"40.0%",1,3,"33.3%",0,0,"-",1,2,3,4,2,0,0,0,1,0,0,7,"3093","福岡"
"5427",15,"","青木 ブレイク青木","PF/C","12:11",4,2,5,"40.0%",0,0,"-",0,0,"-",0,2,2,3,0,2,0,0,3,0,0,8,"3093","福岡"
"5428",17,"〇","ベンジャミン・ローソンローソン","C","32:51",23,10,12,"83.3%",0,0,"-",3,5,"60.0%",5,11,16,3,1,1,1,0,4,4,3,39,"3093","福岡"
"5429",24,"〇","石谷 聡石谷","PG","21:25",5,2,7,"28.6%",1,5,"20.0%",0,0,"-",2,3,5,3,1,1,0,0,1,2,0,8,"3093","福岡"
"5430",31,"〇","城宝 匡史城宝","SG","22:18",18,6,10,"60.0%",6,10,"60.0%",0,0,"-",1,4,5,2,1,1,1,0,0,0,0,22,"3093","福岡"
"5431",34,"〇","デクスター・ピットマンピットマン","C","24:15",22,8,13,"61.5%",0,0,"-",6,6,"100.0%",3,5,8,4,1,0,0,1,2,4,1,28,"3093","福岡"
"5432",41,"〇","加納 誠也加納","SF/PF","19:34",5,1,2,"50.0%",1,2,"50.0%",2,2,"100.0%",1,3,4,4,1,0,0,0,2,1,0,11,"3093","福岡"
"5433",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,2,3,0,0,0,0,0,0,0,0,3,"3093","福岡"
"5434",NA,"","合計","","200:00",100,38,71,"53.5%",13,31,"41.9%",11,15,"73.3%",14,40,54,28,8,6,2,1,17,13,4,145,"3093","福岡"
"5435",3,"〇","伊藤 達哉伊藤","PG","19:32",0,0,11,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,2,0,2,0,0,0,-8,"3093","京都"
"5436",7,"〇","晴山 ケビン晴山","SF","27:27",10,3,11,"27.3%",1,5,"20.0%",3,3,"100.0%",2,4,6,1,1,0,0,0,3,1,0,8,"3093","京都"
"5437",9,"","綿貫　瞬綿貫","PG","10:35",0,0,2,"0.0%",0,0,"-",0,0,"-",2,2,4,1,1,0,0,0,1,0,0,2,"3093","京都"
"5438",12,"〇","岡田　優介岡田","SG","18:37",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",0,2,2,0,1,0,0,0,1,1,0,1,"3093","京都"
"5439",13,"","近 忍近","SF","15:47",4,1,5,"20.0%",1,4,"25.0%",1,2,"50.0%",0,1,1,0,0,1,0,0,0,2,0,1,"3093","京都"
"5440",20,"","岸田 篤生岸田","PG","18:58",5,2,7,"28.6%",0,2,"0.0%",1,1,"100.0%",0,1,1,2,1,1,0,0,0,3,0,3,"3093","京都"
"5441",32,"","ジュリアン・マブンガマブンガ","PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3093","京都"
"5442",33,"〇","内海 慎吾内海","SG","22:21",3,1,3,"33.3%",1,3,"33.3%",0,0,"-",1,0,1,0,0,0,0,0,4,0,0,2,"3093","京都"
"5443",45,"","頓宮 裕人頓宮","PF/C","16:54",0,0,1,"0.0%",0,0,"-",0,0,"-",0,2,2,0,1,0,0,0,2,3,0,0,"3093","京都"
"5444",50,"〇","デイヴィッド・サイモンサイモン","C","24:58",13,6,14,"42.9%",0,1,"0.0%",1,3,"33.3%",2,3,5,1,3,1,1,0,0,3,0,8,"3093","京都"
"5445",91,"","片岡 大晴片岡","SG","24:51",9,3,7,"42.9%",1,3,"33.3%",2,2,"100.0%",0,1,1,1,1,0,0,0,2,2,0,6,"3093","京都"
"5446",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,2,4,0,0,0,0,0,0,0,0,4,"3093","京都"
"5447",NA,"","合計","","200:00",47,17,65,"26.2%",5,23,"21.7%",8,11,"72.7%",9,19,28,7,10,5,1,2,13,15,0,27,"3093","京都"
"5448",3,"〇","伊藤 達哉伊藤","PG","24:32",10,4,5,"80.0%",0,0,"-",2,3,"66.7%",0,3,3,10,4,4,0,0,0,6,0,21,"3101","京都"
"5449",7,"〇","晴山 ケビン晴山","SF","28:33",3,1,8,"12.5%",0,7,"0.0%",1,2,"50.0%",0,6,6,3,1,1,0,0,2,1,0,4,"3101","京都"
"5450",9,"","綿貫　瞬綿貫","PG","15:55",4,2,5,"40.0%",0,0,"-",0,0,"-",1,2,3,1,0,1,0,0,1,1,0,6,"3101","京都"
"5451",12,"〇","岡田　優介岡田","SG","20:52",6,2,4,"50.0%",2,4,"50.0%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,5,"3101","京都"
"5452",13,"","近 忍近","SF","01:03",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3101","京都"
"5453",20,"","岸田 篤生岸田","PG","01:03",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3101","京都"
"5454",23,"〇","シャキール・モリスモリス","C","34:30",17,7,16,"43.8%",1,2,"50.0%",2,4,"50.0%",5,4,9,5,1,0,0,2,3,2,4,19,"3101","京都"
"5455",33,"","内海 慎吾内海","SG","17:49",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,1,0,0,0,1,0,0,0,"3101","京都"
"5456",45,"","頓宮 裕人頓宮","PF/C","01:03",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,0,0,0,1,0,0,0,0,"3101","京都"
"5457",50,"〇","デイヴィッド・サイモンサイモン","C","37:02",25,10,19,"52.6%",1,2,"50.0%",4,6,"66.7%",0,9,9,4,1,2,3,0,2,4,1,31,"3101","京都"
"5458",91,"","片岡 大晴片岡","SG","17:38",13,4,5,"80.0%",0,0,"-",5,5,"100.0%",0,1,1,1,2,2,0,0,4,3,0,14,"3101","京都"
"5459",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,2,2,0,0,0,0,0,0,0,0,2,"3101","京都"
"5460",NA,"","合計","","200:00",78,30,63,"47.6%",4,15,"26.7%",14,20,"70.0%",6,30,36,24,11,10,3,3,15,17,5,101,"3101","京都"
"5461",1,"","今野 翔太今野","SF","20:18",9,3,5,"60.0%",1,1,"100.0%",2,2,"100.0%",0,3,3,1,0,0,0,0,1,2,0,11,"3101","大阪"
"5462",2,"","長野 誠史長野","PG","00:40",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,2,"3101","大阪"
"5463",3,"〇","藤高 宗一郎藤高","SF","18:17",6,3,6,"50.0%",0,0,"-",0,0,"-",0,1,1,0,0,1,0,0,0,0,1,5,"3101","大阪"
"5464",10,"","ファイ・パプ月瑠パプ月瑠","PF/C","17:14",5,1,3,"33.3%",0,0,"-",3,6,"50.0%",0,3,3,2,1,0,0,0,0,3,0,4,"3101","大阪"
"5465",15,"","根来 新之助根来","SF/PF","01:24",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-1,"3101","大阪"
"5466",17,"","木下 博之木下","PG/SG","09:34",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,3,2,0,0,0,2,0,0,1,"3101","大阪"
"5467",20,"〇","合田 怜合田","PG/SG","23:10",5,2,4,"50.0%",0,2,"0.0%",1,1,"100.0%",0,1,1,3,3,0,0,0,3,1,0,4,"3101","大阪"
"5468",25,"〇","エグゼビア・ギブソンギブソン","PF/C","27:18",16,6,14,"42.9%",0,0,"-",4,8,"50.0%",1,5,6,2,6,1,0,2,5,6,0,7,"3101","大阪"
"5469",27,"","熊谷 尚也熊谷","SF/PF","25:37",6,2,8,"25.0%",1,6,"16.7%",1,2,"50.0%",1,3,4,0,0,0,1,1,1,1,0,4,"3101","大阪"
"5470",32,"〇","畠山 俊樹畠山","PG","22:24",10,5,7,"71.4%",0,2,"0.0%",0,0,"-",0,0,0,3,0,0,0,0,3,2,0,11,"3101","大阪"
"5471",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","34:04",6,2,10,"20.0%",2,9,"22.2%",0,0,"-",0,14,14,1,3,1,2,0,2,0,0,13,"3101","大阪"
"5472",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",5,1,6,0,0,0,0,0,0,0,0,6,"3101","大阪"
"5473",NA,"","合計","","200:00",65,25,60,"41.7%",4,20,"20.0%",11,19,"57.9%",7,31,38,15,15,4,3,3,17,15,1,67,"3101","大阪"
"5474",0,"","遥 天翼遥","SF","05:23",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,0,"3002","福岡"
"5475",5,"〇","山下 泰弘山下","PG","24:07",13,4,7,"57.1%",3,5,"60.0%",2,2,"100.0%",1,5,6,4,3,3,1,0,2,1,0,21,"3002","福岡"
"5476",6,"〇","小林 大祐小林","SG","15:07",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,1,1,1,0,1,1,1,0,5,"3002","福岡"
"5477",8,"〇","薦田 拓也薦田","SF","14:42",7,3,4,"75.0%",1,2,"50.0%",0,0,"-",0,1,1,0,2,0,0,0,1,0,0,5,"3002","福岡"
"5478",10,"","波多野 和也波多野","SF/PF","03:30",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,1,0,0,4,"3002","福岡"
"5479",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","30:18",11,4,8,"50.0%",0,0,"-",3,8,"37.5%",1,8,9,5,6,0,0,1,5,6,0,10,"3002","福岡"
"5480",13,"","津山 尚大津山","PG","19:49",8,3,6,"50.0%",2,5,"40.0%",0,0,"-",0,2,2,3,1,0,0,0,0,0,0,9,"3002","福岡"
"5481",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","福岡"
"5482",24,"","石谷 聡石谷","PG","14:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,6,0,0,0,0,1,0,0,6,"3002","福岡"
"5483",31,"","城宝 匡史城宝","SG","26:22",4,2,6,"33.3%",0,1,"0.0%",0,0,"-",0,3,3,3,2,0,0,0,3,1,0,4,"3002","福岡"
"5484",34,"〇","デクスター・ピットマンピットマン","C","31:38",12,6,12,"50.0%",0,0,"-",0,0,"-",1,2,3,2,3,0,2,1,2,1,1,10,"3002","福岡"
"5485",41,"","加納 誠也加納","SF/PF","14:34",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,1,1,1,1,2,0,5,"3002","福岡"
"5486",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,6,7,0,1,0,0,0,0,0,0,6,"3002","福岡"
"5487",NA,"","合計","","200:00",67,27,53,"50.9%",8,17,"47.1%",5,10,"50.0%",4,30,34,25,19,5,4,4,17,13,1,85,"3002","福岡"
"5488",0,"〇","田臥 勇太田臥","PG","19:57",7,2,4,"50.0%",0,0,"-",3,3,"100.0%",2,1,3,4,1,1,0,0,0,4,0,12,"3002","栃木"
"5489",4,"〇","ジェフ・ギブスギブス","PF/C","32:48",8,2,10,"20.0%",0,2,"0.0%",4,8,"50.0%",2,6,8,4,1,2,2,2,2,5,0,11,"3002","栃木"
"5490",9,"〇","遠藤 祐亮遠藤","PG/SG","25:52",13,5,12,"41.7%",3,8,"37.5%",0,0,"-",1,2,3,2,1,1,0,0,2,1,0,11,"3002","栃木"
"5491",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3002","栃木"
"5492",11,"","田原 隆徳田原","SG","01:10",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3002","栃木"
"5493",13,"","渡邉 裕規渡邉","PG","19:58",3,1,6,"16.7%",1,4,"25.0%",0,0,"-",1,0,1,4,0,1,0,0,0,3,0,4,"3002","栃木"
"5494",18,"","鵤 誠司鵤","PG","23:12",5,2,6,"33.3%",1,4,"25.0%",0,0,"-",0,4,4,8,0,2,0,0,1,0,0,15,"3002","栃木"
"5495",21,"","橋本 晃佑橋本","PF/C","12:30",6,3,5,"60.0%",0,1,"0.0%",0,0,"-",3,1,4,1,0,1,0,1,2,0,0,10,"3002","栃木"
"5496",22,"〇","ライアン・ロシターロシター","PF/C","33:41",26,12,21,"57.1%",0,1,"0.0%",2,4,"50.0%",5,8,13,3,1,1,2,1,2,4,1,33,"3002","栃木"
"5497",24,"〇","栗原 貴宏栗原","SF","13:31",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,0,"3002","栃木"
"5498",25,"","エリック・ロバーツロバーツ","SG","01:01",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,0,"3002","栃木"
"5499",30,"","山崎 稜山崎","SG","16:20",8,3,6,"50.0%",2,4,"50.0%",0,0,"-",0,0,0,2,1,1,0,0,1,0,0,7,"3002","栃木"
"5500",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,0,0,0,0,0,0,0,2,"3002","栃木"
"5501",NA,"","合計","","200:00",79,31,75,"41.3%",8,27,"29.6%",9,15,"60.0%",15,25,40,28,6,11,4,4,13,17,1,106,"3002","栃木"
"5502",0,"","遥 天翼遥","SF","12:01",4,1,1,"100.0%",0,0,"-",2,2,"100.0%",0,0,0,3,0,0,0,0,1,1,0,7,"3003","福岡"
"5503",5,"〇","山下 泰弘山下","PG","18:41",5,2,4,"50.0%",1,2,"50.0%",0,0,"-",0,1,1,3,1,1,0,0,0,0,0,7,"3003","福岡"
"5504",6,"〇","小林 大祐小林","SG","21:42",7,2,7,"28.6%",1,3,"33.3%",2,2,"100.0%",0,5,5,5,1,0,0,1,3,2,0,11,"3003","福岡"
"5505",8,"","薦田 拓也薦田","SF","04:30",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,0,0,0,1,"3003","福岡"
"5506",10,"","波多野 和也波多野","SF/PF","07:06",6,2,3,"66.7%",0,0,"-",2,2,"100.0%",0,0,0,0,1,0,0,0,1,1,0,4,"3003","福岡"
"5507",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","32:49",13,5,10,"50.0%",1,3,"33.3%",2,4,"50.0%",2,11,13,2,3,0,1,1,4,6,0,19,"3003","福岡"
"5508",13,"〇","津山 尚大津山","PG","08:47",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,1,1,1,1,0,0,0,2,0,0,0,"3003","福岡"
"5509",15,"","青木 ブレイク青木","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","福岡"
"5510",24,"","石谷 聡石谷","PG","24:40",5,2,3,"66.7%",1,2,"50.0%",0,0,"-",0,0,0,4,1,0,0,1,4,0,0,7,"3003","福岡"
"5511",31,"","城宝 匡史城宝","SG","27:52",11,4,6,"66.7%",3,4,"75.0%",0,0,"-",1,3,4,1,1,1,0,0,0,1,0,14,"3003","福岡"
"5512",34,"〇","デクスター・ピットマンピットマン","C","30:31",20,8,12,"66.7%",0,0,"-",4,7,"57.1%",1,6,7,1,4,0,0,1,4,7,2,17,"3003","福岡"
"5513",41,"","加納 誠也加納","SF/PF","11:21",2,1,1,"100.0%",0,0,"-",0,0,"-",0,1,1,3,1,0,0,0,2,1,0,5,"3003","福岡"
"5514",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,0,1,0,3,0,0,0,1,0,0,-2,"3003","福岡"
"5515",NA,"","合計","","200:00",73,27,49,"55.1%",7,15,"46.7%",12,17,"70.6%",5,29,34,24,17,2,1,4,22,19,2,90,"3003","福岡"
"5516",0,"〇","田臥 勇太田臥","PG","21:49",6,2,6,"33.3%",0,2,"0.0%",2,3,"66.7%",0,1,1,4,0,0,0,0,1,5,0,6,"3003","栃木"
"5517",4,"〇","ジェフ・ギブスギブス","PF/C","25:10",8,3,5,"60.0%",0,1,"0.0%",2,2,"100.0%",4,5,9,4,1,4,1,0,5,3,0,23,"3003","栃木"
"5518",9,"〇","遠藤 祐亮遠藤","PG/SG","25:23",10,4,7,"57.1%",2,4,"50.0%",0,1,"0.0%",1,0,1,2,0,0,0,0,4,2,0,9,"3003","栃木"
"5519",10,"","竹内 公輔竹内","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"5520",11,"","田原 隆徳田原","SG","02:42",0,0,1,"0.0%",0,0,"-",0,0,"-",1,0,1,0,0,0,0,0,0,0,0,0,"3003","栃木"
"5521",13,"","渡邉 裕規渡邉","PG","21:42",7,3,9,"33.3%",1,6,"16.7%",0,0,"-",2,0,2,6,0,0,0,0,2,0,0,9,"3003","栃木"
"5522",18,"","鵤 誠司鵤","PG","18:11",5,2,7,"28.6%",1,4,"25.0%",0,0,"-",0,1,1,4,1,1,1,0,2,0,0,6,"3003","栃木"
"5523",21,"","橋本 晃佑橋本","PF/C","18:53",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,1,1,0,1,1,0,0,2,0,0,2,"3003","栃木"
"5524",22,"〇","ライアン・ロシターロシター","PF/C","35:57",29,10,21,"47.6%",1,1,"100.0%",8,10,"80.0%",1,8,9,3,0,1,2,1,1,9,0,31,"3003","栃木"
"5525",24,"〇","栗原 貴宏栗原","SF","15:18",5,2,5,"40.0%",1,4,"25.0%",0,0,"-",1,2,3,3,0,0,0,0,2,1,0,8,"3003","栃木"
"5526",25,"","エリック・ロバーツロバーツ","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3003","栃木"
"5527",30,"","山崎 稜山崎","SG","14:55",9,3,6,"50.0%",3,6,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,0,1,0,7,"3003","栃木"
"5528",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,0,0,0,0,0,0,0,3,"3003","栃木"
"5529",NA,"","合計","","200:00",82,30,70,"42.9%",10,30,"33.3%",12,16,"75.0%",12,19,31,26,3,8,4,1,19,21,0,104,"3003","栃木"
"5530",1,"〇","今野 翔太今野","SF","20:12",3,1,3,"33.3%",1,2,"50.0%",0,0,"-",0,0,0,0,1,1,0,0,3,4,0,1,"3018","大阪"
"5531",2,"","長野 誠史長野","PG","01:12",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,0,"3018","大阪"
"5532",3,"","藤高 宗一郎藤高","SF","16:09",4,2,3,"66.7%",0,0,"-",0,2,"0.0%",2,0,2,1,1,1,0,1,1,2,0,4,"3018","大阪"
"5533",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","36:10",17,6,15,"40.0%",0,1,"0.0%",5,10,"50.0%",3,8,11,1,0,0,0,3,3,7,0,15,"3018","大阪"
"5534",15,"","根来 新之助根来","SF/PF","09:25",3,1,1,"100.0%",1,1,"100.0%",0,0,"-",1,0,1,0,0,1,0,0,0,0,0,5,"3018","大阪"
"5535",17,"","木下 博之木下","PG/SG","19:05",9,4,6,"66.7%",1,3,"33.3%",0,0,"-",1,1,2,6,2,1,0,0,1,1,0,14,"3018","大阪"
"5536",20,"","合田 怜合田","PG/SG","17:38",7,2,2,"100.0%",2,2,"100.0%",1,2,"50.0%",0,2,2,3,1,1,0,0,1,1,0,11,"3018","大阪"
"5537",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","大阪"
"5538",27,"〇","熊谷 尚也熊谷","SF/PF","25:19",10,4,14,"28.6%",2,7,"28.6%",0,0,"-",1,5,6,2,1,0,1,0,0,1,0,8,"3018","大阪"
"5539",32,"〇","畠山 俊樹畠山","PG","20:25",3,1,5,"20.0%",0,2,"0.0%",1,2,"50.0%",0,1,1,4,1,1,0,1,2,1,0,3,"3018","大阪"
"5540",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","34:25",15,5,16,"31.3%",2,6,"33.3%",3,4,"75.0%",3,8,11,3,0,2,0,0,3,2,0,19,"3018","大阪"
"5541",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,1,4,0,0,0,0,0,0,0,0,4,"3018","大阪"
"5542",NA,"","合計","","200:00",73,27,67,"40.3%",9,25,"36.0%",10,20,"50.0%",14,26,40,20,8,8,1,5,14,19,0,84,"3018","大阪"
"5543",0,"","遥 天翼遥","SF","11:49",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,2,0,0,0,1,1,0,-1,"3018","福岡"
"5544",5,"〇","山下 泰弘山下","PG","24:45",8,3,5,"60.0%",1,3,"33.3%",1,2,"50.0%",1,5,6,1,4,0,1,0,3,2,0,9,"3018","福岡"
"5545",6,"〇","小林 大祐小林","SG","26:21",7,3,10,"30.0%",1,3,"33.3%",0,0,"-",1,6,7,3,3,2,1,1,4,0,0,10,"3018","福岡"
"5546",8,"〇","薦田 拓也薦田","SF","05:15",0,0,1,"0.0%",0,0,"-",0,0,"-",0,1,1,0,2,1,0,0,1,1,0,-1,"3018","福岡"
"5547",10,"","波多野 和也波多野","SF/PF","09:46",4,2,2,"100.0%",0,0,"-",0,0,"-",1,0,1,1,0,1,0,0,1,0,0,7,"3018","福岡"
"5548",11,"〇","エリック・ジェイコブセンジェイコブセン","PF/C","35:30",25,10,20,"50.0%",3,7,"42.9%",2,4,"50.0%",3,6,9,0,1,0,1,0,2,3,0,22,"3018","福岡"
"5549",13,"","津山 尚大津山","PG","13:01",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,2,0,0,0,0,1,2,0,0,"3018","福岡"
"5550",24,"","石谷 聡石谷","PG","14:02",2,1,2,"50.0%",0,0,"-",0,0,"-",0,0,0,2,0,0,0,0,0,0,0,3,"3018","福岡"
"5551",31,"","城宝 匡史城宝","SG","24:47",0,0,5,"0.0%",0,3,"0.0%",0,0,"-",1,3,4,0,1,0,0,0,3,1,0,-2,"3018","福岡"
"5552",34,"〇","デクスター・ピットマンピットマン","C","31:46",10,5,9,"55.6%",0,0,"-",0,1,"0.0%",1,3,4,2,5,2,2,0,3,4,0,10,"3018","福岡"
"5553",41,"","加納 誠也加納","SF/PF","02:58",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3018","福岡"
"5554",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,2,0,0,0,0,0,0,2,"3018","福岡"
"5555",NA,"","合計","","200:00",56,24,57,"42.1%",5,18,"27.8%",3,7,"42.9%",9,29,38,11,20,6,5,1,19,14,0,59,"3018","福岡"
"5556",1,"〇","今野 翔太今野","SF","23:02",9,3,7,"42.9%",3,5,"60.0%",0,0,"-",0,1,1,3,1,2,0,0,0,3,0,10,"3019","大阪"
"5557",2,"","長野 誠史長野","PG","00:37",2,1,1,"100.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,2,"3019","大阪"
"5558",3,"","藤高 宗一郎藤高","SF","14:33",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,1,1,0,1,2,0,1,1,"3019","大阪"
"5559",10,"〇","ファイ・パプ月瑠パプ月瑠","PF/C","31:25",18,9,12,"75.0%",0,0,"-",0,0,"-",2,4,6,0,0,1,1,0,3,2,1,23,"3019","大阪"
"5560",15,"","根来 新之助根来","SF/PF","18:46",6,2,6,"33.3%",1,4,"25.0%",1,2,"50.0%",1,1,2,1,1,0,0,1,2,2,0,3,"3019","大阪"
"5561",17,"","木下 博之木下","PG/SG","19:19",5,2,4,"50.0%",1,3,"33.3%",0,0,"-",1,1,2,7,3,2,0,0,3,1,0,11,"3019","大阪"
"5562",20,"","合田 怜合田","PG/SG","17:05",17,5,7,"71.4%",5,6,"83.3%",2,2,"100.0%",0,2,2,2,2,1,0,0,1,3,0,18,"3019","大阪"
"5563",25,"","エグゼビア・ギブソンギブソン","PF/C","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3019","大阪"
"5564",27,"〇","熊谷 尚也熊谷","SF/PF","27:36",15,5,10,"50.0%",4,9,"44.4%",1,2,"50.0%",1,2,3,2,0,0,0,0,1,3,1,14,"3019","大阪"
"5565",32,"〇","畠山 俊樹畠山","PG","18:25",2,1,3,"33.3%",0,1,"0.0%",0,1,"0.0%",0,1,1,10,2,1,0,0,3,1,0,9,"3019","大阪"
"5566",55,"〇","ジョシュ・ハレルソンハレルソン","PF/C","29:12",13,5,15,"33.3%",2,5,"40.0%",1,1,"100.0%",3,13,16,3,0,1,3,2,3,1,0,26,"3019","大阪"
"5567",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,1,0,0,0,0,0,0,2,"3019","大阪"
"5568",NA,"","合計","","200:00",89,34,68,"50.0%",16,34,"47.1%",5,8,"62.5%",10,26,36,29,11,9,4,4,18,16,3,119,"3019","大阪"
"5569",0,"","遥 天翼遥","SF","21:18",7,3,3,"100.0%",1,1,"100.0%",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,6,"3019","福岡"
"5570",5,"","山下 泰弘山下","PG","19:28",7,3,7,"42.9%",1,3,"33.3%",0,0,"-",0,0,0,3,0,2,0,0,1,2,0,8,"3019","福岡"
"5571",6,"","小林 大祐小林","SG","16:22",5,1,5,"20.0%",1,2,"50.0%",2,4,"50.0%",0,1,1,0,1,1,0,2,0,2,0,0,"3019","福岡"
"5572",8,"","薦田 拓也薦田","SF","11:27",2,1,1,"100.0%",0,0,"-",0,0,"-",0,2,2,0,0,1,0,0,2,0,0,5,"3019","福岡"
"5573",10,"","波多野 和也波多野","SF/PF","15:33",6,3,7,"42.9%",0,0,"-",0,0,"-",3,4,7,1,0,0,1,0,3,0,0,11,"3019","福岡"
