"","#","S","PLAYER","PO","MIN","PTS","FGM","FGA","FG%","3FGM","3FGA","3FG%","FTM","FTA","FT%","OR","DR","TR","AS","TO","ST","BS","BSR","F","FD","DUNK","EFF","SHEDULEKEY","TEAM"
"157",9,"","折茂 武彦折茂","SG","17:45",7,2,9,"22.2%",1,4,"25.0%",2,2,"100.0%",0,1,1,1,0,0,0,1,3,2,0,2,"3033","北海道"
"158",10,"","市岡 ショーン市岡","PF","04:29",1,0,0,"-",0,0,"-",1,2,"50.0%",0,0,0,0,0,0,0,0,2,1,0,0,"3033","北海道"
"159",11,"〇","桜井 良太桜井","SF","25:23",6,1,4,"25.0%",0,0,"-",4,4,"100.0%",0,3,3,1,2,0,0,1,3,3,0,5,"3033","北海道"
"160",13,"〇","デイビッド・ドブラスドブラス","C","31:49",22,10,14,"71.4%",0,1,"0.0%",2,3,"66.7%",3,6,9,1,3,0,1,1,3,6,0,25,"3033","北海道"
"161",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","33:37",15,7,18,"38.9%",1,6,"16.7%",0,0,"-",3,6,9,0,1,1,0,1,2,1,2,13,"3033","北海道"
"162",17,"","川邉 亮平川邉","SF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3033","北海道"
"163",23,"","野口 大介野口","PF","10:05",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,1,0,0,0,0,1,1,0,-1,"3033","北海道"
"164",32,"〇","松島 良豪松島","PG","22:53",4,2,4,"50.0%",0,0,"-",0,0,"-",0,1,1,7,0,0,0,0,3,0,0,10,"3033","北海道"
"165",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,3,7,0,0,0,0,0,0,0,0,7,"3033","北海道"
"166",NA,"","合計","","200:00",72,29,65,"44.6%",5,19,"26.3%",9,11,"81.8%",11,24,35,19,7,2,1,4,22,17,2,84,"3033","北海道"
"167",0,"","田臥 勇太田臥","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","栃木"
"168",4,"〇","ジェフ・ギブスギブス","PF/C","25:35",10,4,10,"40.0%",0,0,"-",2,3,"66.7%",1,3,4,2,2,0,0,1,4,3,0,7,"3034","栃木"
"169",9,"〇","遠藤 祐亮遠藤","PG/SG","25:19",7,2,6,"33.3%",1,2,"50.0%",2,2,"100.0%",1,2,3,1,1,0,0,0,1,1,0,6,"3034","栃木"
"170",10,"","竹内 公輔竹内","PF/C","20:50",12,3,5,"60.0%",1,1,"100.0%",5,6,"83.3%",2,1,3,1,0,0,0,0,0,5,0,13,"3034","栃木"
"171",11,"","田原 隆徳田原","SG","09:22",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,0,1,0,0,0,0,0,3,"3034","栃木"
"172",13,"〇","渡邉 裕規渡邉","PG","27:28",5,1,5,"20.0%",0,3,"0.0%",3,3,"100.0%",0,3,3,6,1,0,0,0,2,1,0,9,"3034","栃木"
"173",18,"〇","鵤 誠司鵤","PG","27:19",14,5,11,"45.5%",2,4,"50.0%",2,4,"50.0%",0,1,1,4,1,1,1,0,2,4,0,12,"3034","栃木"
"174",21,"","橋本 晃佑橋本","PF/C","08:05",3,1,6,"16.7%",1,3,"33.3%",0,0,"-",0,1,1,1,0,0,0,0,0,1,0,0,"3034","栃木"
"175",22,"〇","ライアン・ロシターロシター","PF/C","30:39",20,8,13,"61.5%",0,1,"0.0%",4,11,"36.4%",9,5,14,4,0,4,2,1,1,8,1,32,"3034","栃木"
"176",24,"","栗原 貴宏栗原","SF","13:11",2,0,2,"0.0%",0,2,"0.0%",2,2,"100.0%",1,1,2,1,1,2,1,0,0,1,0,5,"3034","栃木"
"177",25,"","エリック・ロバーツロバーツ","SG","00:26",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","栃木"
"178",30,"","山崎 稜山崎","SG","11:46",3,1,4,"25.0%",0,3,"0.0%",1,1,"100.0%",1,1,2,1,1,1,0,0,0,1,0,3,"3034","栃木"
"179",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,1,3,0,2,0,0,0,0,0,0,1,"3034","栃木"
"180",NA,"","合計","","200:00",79,26,64,"40.6%",6,21,"28.6%",21,32,"65.6%",17,19,36,21,9,9,4,2,10,25,1,91,"3034","栃木"
"181",0,"","溝口 秀人溝口","SG","08:03",2,0,0,"-",0,0,"-",2,3,"66.7%",0,1,1,1,1,0,0,0,2,1,0,2,"3034","北海道"
"182",1,"","関野 剛平関野","SG/SF","04:39",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,1,0,0,-3,"3034","北海道"
"183",2,"","山本 柊輔山本","PG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","北海道"
"184",8,"〇","多嶋 朝飛多嶋","PG","31:32",10,4,5,"80.0%",2,2,"100.0%",0,0,"-",0,0,0,4,2,0,0,0,3,1,0,11,"3034","北海道"
"185",9,"","折茂 武彦折茂","SG","08:46",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,2,1,1,0,1,0,0,0,0,"3034","北海道"
"186",10,"","市岡 ショーン市岡","PF","08:21",4,2,3,"66.7%",0,0,"-",0,0,"-",2,3,5,0,0,0,1,0,3,0,0,9,"3034","北海道"
"187",11,"〇","桜井 良太桜井","SF","30:27",6,2,4,"50.0%",2,3,"66.7%",0,0,"-",0,0,0,4,4,2,0,0,4,3,0,6,"3034","北海道"
"188",13,"〇","デイビッド・ドブラスドブラス","C","32:56",23,10,15,"66.7%",0,0,"-",3,3,"100.0%",0,8,8,3,5,0,0,2,4,5,1,24,"3034","北海道"
"189",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","35:43",10,5,14,"35.7%",0,4,"0.0%",0,0,"-",1,8,9,4,2,0,1,0,1,0,0,13,"3034","北海道"
"190",17,"","川邉 亮平川邉","SF","11:43",5,2,4,"50.0%",1,1,"100.0%",0,0,"-",0,2,2,2,0,0,0,1,3,0,0,7,"3034","北海道"
"191",23,"","野口 大介野口","PF","03:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3034","北海道"
"192",32,"〇","松島 良豪松島","PG","24:50",10,4,7,"57.1%",2,3,"66.7%",0,0,"-",0,1,1,5,0,0,0,0,4,0,0,13,"3034","北海道"
"193",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",3,2,5,0,1,0,0,0,1,0,0,4,"3034","北海道"
"194",NA,"","合計","","200:00",70,29,57,"50.9%",7,15,"46.7%",5,6,"83.3%",6,25,31,25,16,3,2,4,26,10,1,86,"3034","北海道"
"195",1,"","ジョシュ・ダンカンダンカン","PF","28:14",27,8,15,"53.3%",3,5,"60.0%",8,9,"88.9%",3,11,14,3,0,0,0,0,4,6,0,36,"3050","千葉"
"196",2,"〇","富樫 勇樹富樫","PG","20:34",9,4,6,"66.7%",1,3,"33.3%",0,0,"-",0,1,1,9,2,3,0,0,1,1,0,18,"3050","千葉"
"197",3,"〇","マイケル・パーカーパーカー","PF","27:16",28,11,14,"78.6%",0,1,"0.0%",6,8,"75.0%",3,7,10,2,0,2,2,0,3,5,0,39,"3050","千葉"
"198",5,"","田口 成浩田口","SG","16:38",10,4,8,"50.0%",2,5,"40.0%",0,0,"-",0,2,2,1,1,1,0,0,2,0,0,9,"3050","千葉"
"199",10,"","アキ・チェンバースチェンバース","SF","22:04",5,2,4,"50.0%",0,0,"-",1,2,"50.0%",1,1,2,2,0,1,2,0,2,1,0,9,"3050","千葉"
"200",11,"〇","西村 文男西村","PG","11:58",6,2,4,"50.0%",2,3,"66.7%",0,0,"-",1,0,1,3,0,0,0,0,3,1,0,8,"3050","千葉"
"201",15,"","藤永 佳昭藤永","PG","16:39",1,0,2,"0.0%",0,1,"0.0%",1,4,"25.0%",0,1,1,4,1,1,0,0,3,4,0,1,"3050","千葉"
"202",21,"〇","ギャビン・エドワーズエドワーズ","PF","24:30",15,5,5,"100.0%",0,0,"-",5,7,"71.4%",2,2,4,6,1,0,0,0,1,5,1,22,"3050","千葉"
"203",27,"〇","石井 講祐石井","SG","26:00",9,3,6,"50.0%",2,3,"66.7%",1,2,"50.0%",1,3,4,4,1,1,0,1,2,2,0,13,"3050","千葉"
"204",31,"","原 修太原","SG/SF","06:07",0,0,2,"0.0%",0,0,"-",0,2,"0.0%",0,1,1,0,0,0,0,0,2,1,0,-3,"3050","千葉"
"205",34,"","小野 龍猛小野","SF/PF","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3050","千葉"
"206",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3050","千葉"
"207",NA,"","合計","","200:00",110,39,66,"59.1%",10,21,"47.6%",22,34,"64.7%",12,30,42,34,7,9,4,1,23,26,1,153,"3050","千葉"
"208",0,"","溝口 秀人溝口","SG","11:07",3,1,4,"25.0%",1,3,"33.3%",0,1,"0.0%",1,1,2,1,1,0,0,0,1,1,0,1,"3050","北海道"
"209",1,"","関野 剛平関野","SG/SF","16:22",5,1,5,"20.0%",1,3,"33.3%",2,2,"100.0%",0,0,0,2,0,0,0,1,2,1,0,3,"3050","北海道"
"210",2,"","山本 柊輔山本","PG","06:10",0,0,3,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,0,0,0,-2,"3050","北海道"
"211",8,"〇","多嶋 朝飛多嶋","PG","26:44",12,4,9,"44.4%",2,5,"40.0%",2,2,"100.0%",0,1,1,7,1,0,0,0,2,3,0,14,"3050","北海道"
"212",9,"","折茂 武彦折茂","SG","04:32",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,1,0,0,1,0,0,0,-2,"3050","北海道"
"213",10,"","市岡 ショーン市岡","PF","15:21",4,2,5,"40.0%",0,1,"0.0%",0,1,"0.0%",1,4,5,0,1,0,0,0,4,1,1,4,"3050","北海道"
"214",11,"〇","桜井 良太桜井","SF","20:17",17,4,5,"80.0%",3,3,"100.0%",6,6,"100.0%",0,2,2,4,2,0,0,0,5,4,0,20,"3050","北海道"
"215",13,"〇","デイビッド・ドブラスドブラス","C","24:34",15,6,12,"50.0%",0,0,"-",3,3,"100.0%",3,7,10,1,3,2,0,0,4,7,0,19,"3050","北海道"
"216",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","24:32",16,7,14,"50.0%",1,3,"33.3%",1,2,"50.0%",4,2,6,1,1,1,1,0,2,2,4,16,"3050","北海道"
"217",17,"","川邉 亮平川邉","SF","12:06",2,0,3,"0.0%",0,2,"0.0%",2,2,"100.0%",1,2,3,1,0,0,0,1,2,2,0,3,"3050","北海道"
"218",23,"","野口 大介野口","PF","15:28",3,1,4,"25.0%",1,4,"25.0%",0,0,"-",1,2,3,1,0,0,0,0,1,0,0,4,"3050","北海道"
"219",32,"〇","松島 良豪松島","PG","22:47",1,0,2,"0.0%",0,0,"-",1,2,"50.0%",0,0,0,2,2,1,0,1,3,2,0,-1,"3050","北海道"
"220",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,3,0,0,0,0,0,0,-1,"3050","北海道"
"221",NA,"","合計","","200:00",78,26,67,"38.8%",9,25,"36.0%",17,21,"81.0%",12,22,34,21,15,4,1,4,26,23,5,78,"3050","北海道"
"222",0,"","溝口 秀人溝口","SG","06:33",2,1,1,"100.0%",0,0,"-",0,1,"0.0%",0,0,0,0,1,0,0,0,0,1,0,0,"3058","北海道"
"223",1,"","関野 剛平関野","SG/SF","07:47",3,1,2,"50.0%",1,2,"50.0%",0,0,"-",0,0,0,0,1,0,0,0,1,0,0,1,"3058","北海道"
"224",2,"","山本 柊輔山本","PG","00:36",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"3058","北海道"
"225",8,"〇","多嶋 朝飛多嶋","PG","35:55",8,3,7,"42.9%",2,3,"66.7%",0,0,"-",0,0,0,3,1,1,0,0,3,2,0,7,"3058","北海道"
"226",9,"","折茂 武彦折茂","SG","02:32",0,0,1,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,1,0,-1,"3058","北海道"
"227",10,"","市岡 ショーン市岡","PF","11:29",3,1,4,"25.0%",0,0,"-",1,2,"50.0%",3,1,4,0,0,0,0,0,1,2,0,3,"3058","北海道"
"228",11,"〇","桜井 良太桜井","SF","26:33",6,2,4,"50.0%",1,2,"50.0%",1,1,"100.0%",0,2,2,3,1,0,0,0,3,2,0,8,"3058","北海道"
"229",13,"〇","デイビッド・ドブラスドブラス","C","26:12",6,3,7,"42.9%",0,0,"-",0,0,"-",1,8,9,0,1,0,0,2,5,2,0,10,"3058","北海道"
"230",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","31:42",27,10,23,"43.5%",3,7,"42.9%",4,6,"66.7%",5,6,11,1,2,0,3,0,1,4,2,25,"3058","北海道"
"231",17,"","川邉 亮平川邉","SF","13:36",7,3,5,"60.0%",1,2,"50.0%",0,1,"0.0%",0,1,1,2,0,0,0,0,0,2,0,7,"3058","北海道"
"232",23,"","野口 大介野口","PF","10:37",6,2,3,"66.7%",1,1,"100.0%",1,2,"50.0%",0,2,2,0,0,0,0,0,2,0,0,6,"3058","北海道"
"233",32,"〇","松島 良豪松島","PG","26:28",4,2,4,"50.0%",0,1,"0.0%",0,0,"-",0,0,0,7,5,1,0,0,4,1,0,5,"3058","北海道"
"234",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3058","北海道"
"235",NA,"","合計","","200:00",72,28,61,"45.9%",9,18,"50.0%",7,13,"53.8%",9,21,30,16,12,2,3,2,20,17,2,72,"3058","北海道"
"236",4,"〇","ジェフ・ギブスギブス","PF/C","28:22",28,8,17,"47.1%",1,1,"100.0%",11,12,"91.7%",5,3,8,4,0,4,1,2,3,8,0,35,"3058","栃木"
"237",10,"","竹内 公輔竹内","PF/C","20:57",6,1,2,"50.0%",0,0,"-",4,6,"66.7%",2,5,7,0,0,0,0,0,1,4,0,10,"3058","栃木"
"238",11,"","田原 隆徳田原","SG","05:30",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,1,0,0,0,0,2,0,0,2,"3058","栃木"
"239",13,"〇","渡邉 裕規渡邉","PG","29:41",16,6,14,"42.9%",4,10,"40.0%",0,0,"-",1,2,3,5,0,0,0,0,1,0,0,16,"3058","栃木"
"240",18,"〇","鵤 誠司鵤","PG","29:23",10,4,12,"33.3%",1,2,"50.0%",1,2,"50.0%",0,1,1,1,2,0,0,1,4,1,0,1,"3058","栃木"
"241",21,"","橋本 晃佑橋本","PF/C","13:44",4,1,3,"33.3%",0,0,"-",2,2,"100.0%",0,2,2,0,0,0,0,0,0,1,0,4,"3058","栃木"
"242",22,"〇","ライアン・ロシターロシター","PF/C","29:14",18,8,14,"57.1%",0,1,"0.0%",2,4,"50.0%",2,7,9,5,2,2,0,0,2,2,0,24,"3058","栃木"
"243",24,"〇","栗原 貴宏栗原","SF","21:45",2,1,1,"100.0%",0,0,"-",0,0,"-",1,1,2,1,1,0,1,0,4,2,0,5,"3058","栃木"
"244",25,"","エリック・ロバーツロバーツ","SG","01:27",0,0,0,"-",0,0,"-",0,0,"-",0,1,1,0,0,0,0,0,0,0,0,1,"3058","栃木"
"245",30,"","山崎 稜山崎","SG","19:57",2,1,3,"33.3%",0,2,"0.0%",0,0,"-",0,1,1,1,0,0,0,0,1,1,0,2,"3058","栃木"
"246",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",4,2,6,0,0,0,0,0,0,0,0,6,"3058","栃木"
"247",NA,"","合計","","200:00",86,30,66,"45.5%",6,16,"37.5%",20,26,"76.9%",15,26,41,18,5,6,2,3,18,19,0,106,"3058","栃木"
"248",0,"","溝口 秀人溝口","SG","03:51",0,0,3,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,-3,"3059","北海道"
"249",1,"","関野 剛平関野","SG/SF","07:19",2,0,2,"0.0%",0,1,"0.0%",2,3,"66.7%",0,1,1,0,1,0,0,0,1,1,0,-1,"3059","北海道"
"250",2,"","山本 柊輔山本","PG","01:19",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,1,0,0,0,0,0,0,-1,"3059","北海道"
"251",8,"〇","多嶋 朝飛多嶋","PG","25:14",5,2,6,"33.3%",1,1,"100.0%",0,2,"0.0%",2,2,4,3,0,1,0,0,5,2,0,7,"3059","北海道"
"252",9,"","折茂 武彦折茂","SG","07:26",0,0,3,"0.0%",0,0,"-",0,0,"-",0,0,0,0,0,0,0,1,0,0,0,-3,"3059","北海道"
"253",10,"","市岡 ショーン市岡","PF","18:29",6,3,7,"42.9%",0,0,"-",0,0,"-",2,5,7,1,0,1,0,1,2,0,1,11,"3059","北海道"
"254",11,"〇","桜井 良太桜井","SF","21:54",2,1,6,"16.7%",0,3,"0.0%",0,0,"-",0,2,2,2,0,0,0,0,5,1,0,1,"3059","北海道"
"255",13,"〇","デイビッド・ドブラスドブラス","C","21:31",15,5,10,"50.0%",0,1,"0.0%",5,8,"62.5%",3,6,9,1,6,1,0,1,3,6,0,12,"3059","北海道"
"256",15,"〇","マーク・トラソリーニトラソリーニ","PF/C","32:09",21,8,15,"53.3%",3,5,"60.0%",2,4,"50.0%",5,4,9,1,1,0,1,0,1,4,0,22,"3059","北海道"
"257",17,"","川邉 亮平川邉","SF","18:02",3,1,4,"25.0%",1,2,"50.0%",0,0,"-",0,2,2,0,2,1,0,0,2,0,0,1,"3059","北海道"
"258",23,"","野口 大介野口","PF","07:51",0,0,3,"0.0%",0,2,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,2,0,0,-2,"3059","北海道"
"259",32,"〇","松島 良豪松島","PG","34:55",6,2,4,"50.0%",0,0,"-",2,3,"66.7%",1,2,3,9,1,0,0,0,3,2,0,14,"3059","北海道"
"260",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,0,0,0,1,"3059","北海道"
"261",NA,"","合計","","200:00",60,22,63,"34.9%",5,16,"31.3%",11,20,"55.0%",14,26,40,17,13,4,1,3,24,16,1,59,"3059","北海道"
"262",4,"〇","ジェフ・ギブスギブス","PF/C","23:40",9,4,9,"44.4%",0,0,"-",1,4,"25.0%",5,7,12,2,0,2,1,0,1,3,0,18,"3059","栃木"
"263",10,"","竹内 公輔竹内","PF/C","20:55",11,4,8,"50.0%",0,0,"-",3,3,"100.0%",3,4,7,1,0,0,0,1,0,5,0,15,"3059","栃木"
"264",11,"","田原 隆徳田原","SG","10:35",7,2,3,"66.7%",1,2,"50.0%",2,4,"50.0%",0,2,2,0,0,3,1,0,0,2,0,10,"3059","栃木"
"265",13,"〇","渡邉 裕規渡邉","PG","23:39",12,3,8,"37.5%",3,5,"60.0%",3,4,"75.0%",0,1,1,3,0,1,0,0,4,2,0,11,"3059","栃木"
"266",18,"〇","鵤 誠司鵤","PG","24:15",3,1,14,"7.1%",1,4,"25.0%",0,0,"-",1,0,1,3,1,1,0,0,2,1,0,-6,"3059","栃木"
"267",21,"","橋本 晃佑橋本","PF/C","19:14",2,1,2,"50.0%",0,1,"0.0%",0,0,"-",2,1,3,1,1,0,0,0,1,0,0,4,"3059","栃木"
"268",22,"〇","ライアン・ロシターロシター","PF/C","31:26",25,9,15,"60.0%",1,2,"50.0%",6,8,"75.0%",4,7,11,6,2,0,1,0,1,7,0,33,"3059","栃木"
"269",24,"〇","栗原 貴宏栗原","SF","22:55",5,2,5,"40.0%",0,3,"0.0%",1,2,"50.0%",0,1,1,3,1,0,0,0,2,1,0,4,"3059","栃木"
"270",25,"","エリック・ロバーツロバーツ","SG","01:19",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,1,"3059","栃木"
"271",30,"","山崎 稜山崎","SG","22:02",11,4,8,"50.0%",2,4,"50.0%",1,1,"100.0%",0,1,1,0,1,0,0,0,3,2,0,7,"3059","栃木"
"272",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,4,6,0,0,0,0,0,0,0,0,6,"3059","栃木"
"273",NA,"","合計","","200:00",85,30,72,"41.7%",8,21,"38.1%",17,26,"65.4%",17,28,45,20,6,7,3,1,16,23,0,103,"3059","栃木"
"274",7,"","野本 建吾野本","SF/PF","12:04",3,1,5,"20.0%",0,2,"0.0%",1,1,"100.0%",1,4,5,0,2,0,0,0,3,1,0,2,"2988","秋田"
"275",8,"","下山 大地下山","SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","秋田"
"276",9,"〇","白濱 僚祐白濱","SF","19:25",2,1,4,"25.0%",0,1,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,3,0,0,0,"2988","秋田"
"277",13,"","成田 正弘成田","PG","11:11",5,2,5,"40.0%",1,2,"50.0%",0,0,"-",1,0,1,2,0,2,0,0,2,0,0,7,"2988","秋田"
"278",15,"","下山 貴裕下山","PF","08:17",0,0,2,"0.0%",0,0,"-",0,0,"-",0,0,0,1,0,0,0,0,2,0,0,-1,"2988","秋田"
"279",17,"〇","中山 拓哉中山","PG/SG","32:16",10,3,11,"27.3%",0,1,"0.0%",4,7,"57.1%",3,2,5,8,2,5,0,1,3,10,0,15,"2988","秋田"
"280",24,"〇","保岡 龍斗保岡","SG","24:32",3,1,6,"16.7%",1,3,"33.3%",0,0,"-",0,1,1,1,0,0,0,0,3,1,0,0,"2988","秋田"
"281",33,"","俊野 達彦俊野","PG/SG","12:55",2,1,3,"33.3%",0,1,"0.0%",0,0,"-",0,0,0,1,1,0,0,1,2,0,0,0,"2988","秋田"
"282",34,"","小野寺 祥太小野寺","PG","22:50",18,7,9,"77.8%",1,1,"100.0%",3,4,"75.0%",1,0,1,2,3,1,0,0,4,4,0,16,"2988","秋田"
"283",40,"〇","ジャスティン・キーナンキーナン","PF/C","24:48",15,6,11,"54.5%",1,3,"33.3%",2,4,"50.0%",1,6,7,1,3,0,0,0,5,2,0,13,"2988","秋田"
"284",43,"〇","カディーム・コールビーコールビー","PF/C","28:31",9,3,6,"50.0%",0,0,"-",3,6,"50.0%",2,6,8,1,2,2,3,0,3,4,1,15,"2988","秋田"
"285",55,"","谷口 大智谷口","PF/C","03:11",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","秋田"
"286",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",1,3,4,0,1,0,0,0,0,0,0,3,"2988","秋田"
"287",NA,"","合計","","200:00",67,25,62,"40.3%",4,14,"28.6%",13,22,"59.1%",10,23,33,17,14,10,3,2,30,22,1,70,"2988","秋田"
"288",0,"","石崎 巧石崎","PG/SG","05:34",0,0,2,"0.0%",0,2,"0.0%",0,0,"-",0,0,0,0,1,1,0,0,1,0,0,-2,"2988","琉球"
"289",1,"","橋本 竜馬橋本","PG","15:34",5,1,1,"100.0%",1,1,"100.0%",2,2,"100.0%",2,0,2,2,2,0,0,0,3,2,0,7,"2988","琉球"
"290",3,"〇","並里 成並里","PG","25:53",10,4,7,"57.1%",0,1,"0.0%",2,3,"66.7%",1,4,5,13,5,2,0,1,3,6,0,21,"2988","琉球"
"291",6,"","金城　茂之金城","SG/SF","01:38",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2988","琉球"
"292",11,"","須田 侑太郎須田","SG/SF","17:28",4,2,5,"40.0%",0,2,"0.0%",0,2,"0.0%",1,1,2,0,0,0,0,0,2,1,0,1,"2988","琉球"
"293",12,"〇","ジェフ・エアーズエアーズ","PF","31:28",17,7,11,"63.6%",0,2,"0.0%",3,3,"100.0%",0,6,6,3,1,0,0,0,2,5,2,21,"2988","琉球"
"294",14,"〇","岸本 隆一岸本","PG/SG","27:00",11,4,7,"57.1%",3,5,"60.0%",0,2,"0.0%",0,6,6,4,3,0,0,0,2,3,0,13,"2988","琉球"
"295",21,"","寒竹 隼人寒竹","SF/PF","04:42",0,0,1,"0.0%",0,1,"0.0%",0,0,"-",0,0,0,0,2,0,0,0,1,0,0,-3,"2988","琉球"
"296",24,"","田代 直希田代","SF","08:19",8,2,2,"100.0%",0,0,"-",4,4,"100.0%",0,0,0,1,0,0,0,0,2,2,0,9,"2988","琉球"
"297",40,"〇","ジョシュ・スコットスコット","C","33:11",20,7,7,"100.0%",0,0,"-",6,9,"66.7%",1,3,4,2,0,2,1,0,2,8,0,26,"2988","琉球"
"298",51,"〇","古川 孝敏古川","SF","29:13",9,3,9,"33.3%",1,3,"33.3%",2,4,"50.0%",0,4,4,0,1,2,1,2,4,3,0,7,"2988","琉球"
"299",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",0,4,4,0,0,0,0,0,0,0,0,4,"2988","琉球"
"300",NA,"","合計","","200:00",84,30,52,"57.7%",5,17,"29.4%",19,29,"65.5%",5,28,33,25,15,7,2,3,22,30,2,104,"2988","琉球"
"301",7,"","野本 建吾野本","SF/PF","09:34",0,0,2,"0.0%",0,1,"0.0%",0,0,"-",3,2,5,1,2,0,0,1,1,2,0,2,"2989","秋田"
"302",8,"","下山 大地下山","SG","17:21",8,3,11,"27.3%",2,8,"25.0%",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,1,"2989","秋田"
"303",9,"","白濱 僚祐白濱","SF","11:13",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",0,1,1,0,1,0,0,1,2,2,0,-1,"2989","秋田"
"304",13,"","成田 正弘成田","PG","17:03",8,2,6,"33.3%",2,5,"40.0%",2,4,"50.0%",0,1,1,2,2,2,0,0,4,4,0,5,"2989","秋田"
"305",15,"","下山 貴裕下山","PF","06:12",0,0,0,"-",0,0,"-",0,0,"-",1,1,2,0,1,0,0,0,3,0,0,1,"2989","秋田"
"306",17,"〇","中山 拓哉中山","PG/SG","32:01",6,3,6,"50.0%",0,1,"0.0%",0,0,"-",2,1,3,11,5,1,0,0,2,0,0,13,"2989","秋田"
"307",24,"〇","保岡 龍斗保岡","SG","15:44",3,1,5,"20.0%",1,3,"33.3%",0,0,"-",1,2,3,1,0,0,0,1,3,0,0,3,"2989","秋田"
"308",33,"","俊野 達彦俊野","PG/SG","00:00",0,0,0,"-",0,0,"-",0,0,"-",0,0,0,0,0,0,0,0,0,0,0,0,"2989","秋田"
"309",34,"〇","小野寺 祥太小野寺","PG","26:52",17,6,11,"54.5%",4,8,"50.0%",1,1,"100.0%",2,2,4,3,0,2,0,1,4,3,0,21,"2989","秋田"
"310",40,"〇","ジャスティン・キーナンキーナン","PF/C","26:06",15,5,8,"62.5%",1,2,"50.0%",4,6,"66.7%",1,6,7,1,3,0,1,0,3,7,0,16,"2989","秋田"
"311",43,"〇","カディーム・コールビーコールビー","PF/C","27:14",6,1,4,"25.0%",0,0,"-",4,6,"66.7%",2,5,7,0,3,1,5,0,4,4,0,11,"2989","秋田"
"312",55,"","谷口 大智谷口","PF/C","10:40",0,0,5,"0.0%",0,4,"0.0%",0,0,"-",0,1,1,0,0,0,0,0,1,0,0,-4,"2989","秋田"
"313",NA,"","TEAM / COACHES","","",0,0,0,"-",0,0,"-",0,0,"-",2,3,5,0,0,0,0,0,0,0,0,5,"2989","秋田"
"314",NA,"","合計","","200:00",66,22,63,"34.9%",11,35,"31.4%",11,17,"64.7%",14,26,40,19,17,6,6,4,28,22,0,73,"2989","秋田"
